conceptType,conceptUri,iscoGroup,preferredLabel,altLabels,hiddenLabels,status,modifiedDate,regulatedProfessionNote,scopeNote,definition,inScheme,description,code,naceCode
Occupation,http://data.europa.eu/esco/occupation/1fc60ca6-c3ea-4aeb-bf3b-350c0c5e7f93,6112,مشغل ماكينات الكروم / مشغلة ماكينات الكروم,,,released,2024-01-23T12:32:03.332Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations",يقوم مشغلو ماكينات الكروم بتنفيذ أنشطة عملية تتعلق بزراعة العنب وإنتاج أنواع العنب وإنتاج النبيذ بواسطة الآلات أو المعدات المتخصصة.,6112.5,http://data.europa.eu/ux2/nace2.1/0121
Occupation,http://data.europa.eu/esco/occupation/1fce1be0-bf52-449b-9a2b-3f2cc710290a,2423,محلل التعويضات,,,released,2023-11-22T11:16:34.798Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations",يقوم محللو التعويضات بتقدير ومكافأة المساهمات والسلوكيات التي تدعم أهداف أعمال الشركة وقيمها.,2423.7,http://data.europa.eu/ux2/nace2.1/702
Occupation,http://data.europa.eu/esco/occupation/1ff5cf0d-e81f-4287-ba00-096816b16777,3152,طيار بحري,,,released,2024-01-24T15:35:36.563Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations",الطيارون البحريون هم المراقبون الذين يرشدون السفن من خلال المياه الخطرة أو المزدحمة، مثل الموانئ أو مصبات الأنهار. وهم متخصصون في التعامل مع السفن ولديهم معرفة تفصيلية بالطرق المائية المحلية.,3152.3,http://data.europa.eu/ux2/nace2.1/50
Occupation,http://data.europa.eu/esco/occupation/1ff61522-8947-4c95-b589-cb0e0539a62b,2149,مهندس نظم الطاقة / مهندسة نظم الطاقة,,,released,2024-01-23T11:02:58.188Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations",يتولى مهندسو نظم الطاقة الإشراف على عمليات تحويل الطاقة وتوزيعها. ويقومون بتحليل إمداد الطاقة وكفاءة الاستهلاك لتطوير طرق جديدة لتحسين العمليات القائمة، مع مراعاة الجوانب الفنية والمالية على حد سواء. كما أنهم يدرسون التأثير البيئي لاستخدام الطاقة ويجمعون بين إنتاج الطاقة المتجددة في أنظمة الطاقة الحالية.,2149.9.2,"http://data.europa.eu/ux2/nace2.1/7112,
http://data.europa.eu/ux2/nace2.1/D"
Occupation,http://data.europa.eu/esco/occupation/2026adb2-62d7-4b92-9ccb-105abdebe37d,2151,مهندس كهرومغناطيسية / مهندسة كهرومغناطيسية,,,released,2024-01-23T11:05:45.493Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/8ae4b9f3-507e-4057-a145-2f96f0132613,
http://data.europa.eu/esco/concept-scheme/occupations",يقوم المهندسون الكهرومغناطيسيون بتصميم وتطوير الأنظمة والأجهزة والمكونات الكهرومغناطيسية مثل المغناطيسات الكهربائية في مكبرات الصوت والأقفال الكهرومغناطيسية ومغناطيسات في التصوير بالرنين المغناطيسي والمغناطيسات في المحركات الكهربائية.,2151.1.2,"http://data.europa.eu/ux2/nace2.1/7112,
http://data.europa.eu/ux2/nace2.1/279,
http://data.europa.eu/ux2/nace2.1/2931"
Occupation,http://data.europa.eu/esco/occupation/202e1870-77d7-4efa-bf2c-7a032af30b7e,3122,مشرف تجميع السفن / مشرفة تجميع السفن,,,released,2024-01-16T15:09:53.372Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations",يتولى مشرفو تجميع السفن تنسيق الموظفين المشاركين في تصنيع القوارب والسفن وجدولة أنشطتهم. ويقومون بإعداد تقارير الإنتاج والتوصية بالإجراءات لتقليل التكلفة وتحسين الإنتاجية. ويتولى مشرفو تجميع السفن تدريب الموظفين فيما يخص سياسات الشركة وواجبات العمل وإجراءات السلامة. ويفحصون الامتثال لإجراءات العمل المطبقة والهندسة. يتولى مشرفو تجميع السفن الإشراف على الإمدادات والتواصل مع الإدارات الأخرى لتجنب الانقطاعات غير الضرورية لعملية الإنتاج.,3122.3.7,"http://data.europa.eu/ux2/nace2.1/3013,
http://data.europa.eu/ux2/nace2.1/3011"
Occupation,http://data.europa.eu/esco/occupation/203ea2ee-bbee-4aaf-83d7-2f2225f916e3,2632,عالم آثار / عالمة آثار,,,released,2024-01-26T12:40:55.791Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/8ae4b9f3-507e-4057-a145-2f96f0132613,
http://data.europa.eu/esco/concept-scheme/occupations",يبحث علماء الآثار عن الحضارات والمستوطنات السابقة من خلال جمع وتفتيش المواد الباقية منها. ويقومون بعمليات التحليل والاستنتاج حول مجموعة كبيرة من المسائل مثل أنظمة التسلسل الهرمي، واللغويات، والثقافة، والسياسة استنادًا إلى دراسة الأجسام والهياكل والحفريات والعلافات والأدوات التي يخلفها هؤلاء الأشخاص. كما يستخدم علماء الآثار العديد من الطرق متعددة التخصصات مثل الطبقات والتصنيف والتحليل ثلاثي الأبعاد والرياضيات والنمذجة.,2632.2,"http://data.europa.eu/ux2/nace2.1/722,
http://data.europa.eu/ux2/nace2.1/7499"
Occupation,http://data.europa.eu/esco/occupation/2049d7ef-9ebe-41ae-b8b5-e97b77ee58a2,3339,مسؤول الانتقال / مسؤولة الانتقال,,,released,2023-12-21T10:27:10.379Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","الموظفون المسؤولون عن نقل الموظفين يساعدون الشركات والمنظمات في نقل العاملين. ويكونون مسؤولين عن إدارة جميع جوانب النقل بما فيه وضع خطة خدمات النقل وتقديم المشورة حول العقارات. وهم يسعون لتحقيق راحة العاملين وأسرهم بشكل عام.
    ",3339.6,http://data.europa.eu/ux2/nace2.1/8299
Occupation,http://data.europa.eu/esco/occupation/204c8b13-f5de-4e39-bd23-86ff8cf89b4d,7541,غواص الحصاد / غواصة الحصاد,,,released,2024-01-25T14:49:21.964Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations",يقوم غواصو الحصاد بعمليات استخراج وجمع الموارد البحرية مثل الطحالب والشعاب المرجانية والقشور البحرية وقنافذ البحر والإسفنجات بطريقة آمنة وفعالة ومسؤولة إلى عمق 12 مترًا، باستخدام تقنيات الغوص الحر وكذلك معدات التزويد بالهواء من السطح، الدائرة المفتوحة.,7541.2,http://data.europa.eu/ux2/nace2.1/0311
Occupation,http://data.europa.eu/esco/occupation/20786e6d-36f0-4d1e-b033-05101fa71f3c,2359,مُقيم الوضع قبل التعليم,"مقيم المهارات
مقيم مهارات العمل
مقيم التعلم السابق
مقيمة المهارات
مقيمة مهارات العمل
مقيمة التعلم السابق",,released,2023-11-07T08:59:31.007Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","مقيمو المرشح قبل التعليم يؤدون قياس الخبرات الحالية، والمهارات والمعرفة التي يملكها المرشح مقارنة بتأهيل معين أو بشهادة معينة، على أساس معيار أو إجراء محدد مسبقاً، ويحكمون بموضوعية على تحقيق المرشح لشروط الأداء المقابلة.
	",2359.4,http://data.europa.eu/ux2/nace2.1/8569
Occupation,http://data.europa.eu/esco/occupation/2079755f-d809-49e6-8037-4de6180e54c0,2511,مهندس البيانات,,,released,2024-01-17T11:20:14.985Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations",يقوم مهندسو البيانات بوضع الهيكل اللازم لمعالجة وإدارة وتخزين أعداد كبيرة من البيانات التي سيستخدمها علماء البيانات لإجراء التحليل.  ويقومون بتصميم البنية الأساسية والحفاظ على خطوط البيانات والمستودعات للاستفادة من البيانات وذلك لتحقيق ميزة استراتيجية.,2511.20,"http://data.europa.eu/ux2/nace2.1/621,
http://data.europa.eu/ux2/nace2.1/622"
